# time   MOSI  MISO
1.22610  b0  11
1.22639  00  16
1.22665  00  16
1.22692  00  50
1.22723  c0  00
1.22751  00  00
1.22778  00  00

1.26277  e0  00
1.26308  00  c2
1.26335  ea  51
1.26368  00  9c
1.26395  00  46
1.26422  00  00
1.26449  00  00
1.26476  00  00
1.26504  e8  00
1.26536  00  22
1.26562  00  16
1.26589  00  00
1.26617  00  00
1.26643  00  00
1.26671  00  00
1.26707  f8  00
1.26736  fc  b3
1.26766  fa  be
1.26795  fe  ba
1.26825  00  c5
1.26867  90  00
1.26895  00  00
1.26923  00  90
1.26950  b0  00
1.26978  7f  16
1.27005  ff  16
1.27037  0a  50
1.27063  00  aa
1.27090  b0  00
1.27122  00  16
1.27150  00  16
1.27176  a0  50
1.27205  00  00
1.27235  e4  c8
1.27267  00  9c
1.27294  b2  6a
1.27323  00  5a
1.27372  00  02
1.27399  00  46
1.27495  90  00
1.27523  00  00
1.27551  00  90
1.27578  0a  00
1.27605  00  aa
1.27634  b0  00
1.27663  00  16
1.27689  00  16
1.27721  a0  50
1.27750  00  00
1.27777  e4  c8
1.27810  00  9c
1.27837  b2  6a
1.27867  00  5a
1.27894  00  02
1.27921  00  46

1.32587  f0  00
1.32615  b0  11
1.32644  00  16
1.32671  00  16
1.32698  00  50
1.32728  c0  00
1.32757  00  00
1.32783  00  00

1.36223  c0  00
1.36252  00  00
1.36279  00  00
1.36307  90  00
1.36335  00  00
1.36362  00  90
1.36393  07  00
1.36431  0e  07
1.36458  0f  0e
1.36488  90  0f
1.36517  00  00
1.36544  00  90

1.39514  90  00
1.39543  00  00
1.39570  00  90
1.39600  0a  00
1.39627  00  aa
1.39653  b0  00
1.39682  00  16
1.39709  00  16
1.39736  a0  50
1.39765  00  00
1.39792  e4  c8
1.39823  00  9c
1.39850  b2  6a
1.39880  00  5a
1.39907  00  02
1.39934  00  46

1.44502  90  00
1.44531  00  00
1.44559  00  90
1.44588  0a  00
1.44615  00  aa
1.44642  b0  00
1.44671  00  16
1.44697  00  16
1.44724  a0  50
1.44752  00  00
1.44779  e4  c8
1.44811  00  9c
1.44838  b2  6a
1.44868  00  5a
1.44894  00  02
1.44921  00  46

1.49491  90  00
1.49519  00  00
1.49547  00  90
1.49577  0a  00
1.49604  00  aa
1.49630  b0  00
1.49660  00  16
1.49686  00  16
1.49713  a0  50
1.49742  00  00
1.49769  e4  c8
1.49801  00  9c
1.49828  b2  6a
1.49858  00  5a
1.49885  00  02
1.49912  00  46

1.54479  90  00
1.54508  00  00
1.54535  00  90
1.54565  0a  00
1.54592  00  aa
1.54618  b0  00
1.54647  00  16
1.54674  00  16
1.54701  a0  50
1.54730  00  00
1.54757  e4  c8
1.54788  00  9c
1.54815  b2  6a
1.54845  00  5a
1.54871  00  02
1.54898  00  46

1.59467  90  00
1.59495  00  00
1.59523  00  90
1.59553  0a  00
1.59579  00  aa
1.59606  b0  00
1.59635  00  16
1.59661  00  16
1.59688  a0  50
1.59717  00  00
1.59744  e4  c8
1.59775  00  9c
1.59802  b2  6a
1.59833  00  5a
1.59860  00  02
1.59887  00  46

1.64455  90  00
1.64484  00  00
1.64512  00  90
1.64541  0a  00
1.64568  00  aa
1.64594  b0  00
1.64624  00  16
1.64650  00  16
1.64677  a0  50
1.64706  00  00
1.64733  e4  c8
1.64765  00  9c
1.64792  b2  6a
1.64821  00  5a
1.64848  00  02
1.64875  00  46

1.69444  90  00
1.69472  00  00
1.69500  00  90
1.69530  0a  00
1.69556  00  aa
1.69583  b0  00
1.69611  00  16
